Section Name,Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Bulk density (GRA),Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Comments
,,,,,,,,cm,m,m,m^-1,,,,,,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,19.4,21.804,21.46,1.015,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,21.9,21.829,21.483,0.789,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,24.4,21.854,21.506,0.998,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,26.9,21.879,21.529,0.714,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,29.4,21.904,21.552,0.722,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,31.9,21.929,21.576,0.914,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,34.4,21.954,21.599,0.981,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,36.9,21.979,21.622,0.696,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,39.4,22.004,21.645,0.848,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,42,22.03,21.669,0.874,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,44.5,22.055,21.692,0.717,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,47,22.08,21.716,0.904,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,49.5,22.105,21.739,0.677,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,52,22.13,21.762,0.704,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,54.5,22.155,21.785,0.699,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,57,22.18,21.808,0.648,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,59.5,22.205,21.831,0.985,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,62,22.23,21.855,0.786,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,64.5,22.255,21.878,0.96,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,67,22.28,21.901,0.816,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,69.5,22.305,21.924,0.726,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,72,22.33,21.947,0.88,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,74.5,22.355,21.97,0.823,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,77,22.38,21.994,0.96,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,79.6,22.406,22.018,1.03,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,82.1,22.431,22.041,1.005,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,84.6,22.456,22.064,0.903,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,87.1,22.481,22.087,0.829,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,89.6,22.506,22.11,0.987,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,92.1,22.531,22.133,0.856,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,94.6,22.556,22.157,0.889,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,97.1,22.581,22.18,0.856,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,99.6,22.606,22.203,1.028,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,102.1,22.631,22.226,0.992,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,104.6,22.656,22.249,0.863,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,107.1,22.681,22.272,1.088,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,109.6,22.706,22.296,0.637,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,112.1,22.731,22.319,1.009,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,114.7,22.757,22.343,0.83,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,117.2,22.782,22.366,1.07,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,119.7,22.807,22.389,0.92,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,122.2,22.832,22.412,0.767,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,124.7,22.857,22.436,0.989,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,127.2,22.882,22.459,0.98,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,129.7,22.907,22.482,0.864,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,132.2,22.932,22.505,0.854,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,134.7,22.957,22.528,0.668,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,137.2,22.982,22.551,0.885,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,139.7,23.007,22.575,0.719,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,142.2,23.032,22.598,0.821,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,144.7,23.057,22.621,0.856,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,147.3,23.083,22.645,0.897,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,149.8,23.108,22.668,0.724,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,152.3,23.133,22.691,0.909,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-4-A,318,U1357,A,3,H,4,A,154.8,23.158,22.714,0.787,2/3/10 16:38,GRA1,WRMSL,SECT2109861,16821301,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,1.8,23.128,22.687,1.012,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,4.3,23.153,22.71,0.964,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,6.8,23.178,22.733,0.902,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,9.3,23.203,22.756,1.009,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,11.8,23.228,22.779,0.937,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,14.3,23.253,22.803,0.957,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,16.8,23.278,22.826,0.886,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,19.4,23.304,22.85,1.041,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,21.9,23.329,22.873,0.894,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,24.4,23.354,22.896,0.846,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,26.9,23.379,22.919,0.946,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,29.4,23.404,22.943,0.968,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,31.9,23.429,22.966,0.848,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,34.4,23.454,22.989,0.878,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,36.9,23.479,23.012,1.002,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,39.4,23.504,23.035,0.946,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,41.9,23.529,23.058,0.894,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,44.4,23.554,23.082,1.061,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,46.9,23.579,23.105,1.039,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,49.4,23.604,23.128,1.013,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,51.9,23.629,23.151,0.858,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,54.5,23.655,23.175,0.723,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,57,23.68,23.198,0.897,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,59.5,23.705,23.222,0.872,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,62,23.73,23.245,0.886,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,64.5,23.755,23.268,0.914,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,67,23.78,23.291,0.964,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,69.5,23.805,23.314,0.759,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,72,23.83,23.338,0.653,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,74.5,23.855,23.361,0.837,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,77,23.88,23.384,0.893,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,79.5,23.905,23.407,0.92,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,82,23.93,23.43,0.877,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,84.5,23.955,23.453,0.847,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,87,23.98,23.477,0.805,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,89.5,24.005,23.5,0.911,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,92.1,24.031,23.524,0.89,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,94.6,24.056,23.547,0.856,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,97.1,24.081,23.57,0.814,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,99.6,24.106,23.593,0.844,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,102.1,24.131,23.617,0.882,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,104.6,24.156,23.64,0.888,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,107.1,24.181,23.663,0.876,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,109.6,24.206,23.686,0.831,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,112.1,24.231,23.709,0.979,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,114.6,24.256,23.733,0.834,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,117.1,24.281,23.756,0.807,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,119.6,24.306,23.779,0.711,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,122.1,24.331,23.802,0.686,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,124.6,24.356,23.825,0.904,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,127.2,24.382,23.849,0.866,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,129.7,24.407,23.873,0.868,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,132.2,24.432,23.896,0.904,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,134.7,24.457,23.919,0.791,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,137.2,24.482,23.942,0.966,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,139.7,24.507,23.965,0.902,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,142.2,24.532,23.988,0.804,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,144.7,24.557,24.012,0.819,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,147.2,24.582,24.035,0.842,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-5-A,318,U1357,A,3,H,5,A,149.7,24.607,24.058,0.681,2/3/10 16:44,GRA1,WRMSL,SECT2109891,16821461,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,0.6,24.626,24.076,0.874,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,3.1,24.651,24.099,1.043,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,5.6,24.676,24.122,1.003,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,8.1,24.701,24.145,0.97,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,10.7,24.727,24.169,1.027,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,13.2,24.752,24.192,0.98,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,15.7,24.777,24.216,0.913,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,18.2,24.802,24.239,1.006,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,20.7,24.827,24.262,1.051,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,23.2,24.852,24.285,1.037,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,25.7,24.877,24.308,0.903,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,28.2,24.902,24.331,0.799,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,30.7,24.927,24.355,0.733,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,33.2,24.952,24.378,0.823,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,35.7,24.977,24.401,0.835,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,38.2,25.002,24.424,0.939,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,40.7,25.027,24.447,0.905,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,43.2,25.052,24.471,0.914,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,45.7,25.077,24.494,0.821,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,48.3,25.103,24.518,0.84,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,50.8,25.128,24.541,0.707,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,53.3,25.153,24.564,0.859,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,55.8,25.178,24.587,0.732,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,58.3,25.203,24.611,0.922,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,60.8,25.228,24.634,0.799,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,63.3,25.253,24.657,0.76,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,65.8,25.278,24.68,0.856,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,68.3,25.303,24.703,0.748,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,70.8,25.328,24.726,0.624,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,73.3,25.353,24.75,0.865,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,75.8,25.378,24.773,0.922,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,78.3,25.403,24.796,0.829,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,80.8,25.428,24.819,0.858,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,83.4,25.454,24.843,0.746,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,85.9,25.479,24.866,0.799,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,88.4,25.504,24.89,0.838,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,90.9,25.529,24.913,0.737,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,93.4,25.554,24.936,0.901,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,95.9,25.579,24.959,0.678,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,98.4,25.604,24.982,0.847,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,100.9,25.629,25.005,0.992,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,103.4,25.654,25.029,0.921,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,105.9,25.679,25.052,0.9,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,108.4,25.704,25.075,1.02,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,110.9,25.729,25.098,0.831,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,113.4,25.754,25.121,0.791,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,115.9,25.779,25.145,0.952,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,118.4,25.804,25.168,0.87,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,121,25.83,25.192,0.883,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,123.5,25.855,25.215,0.77,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,126,25.88,25.238,0.732,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,128.5,25.905,25.261,1.049,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,131,25.93,25.285,1.044,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,133.5,25.955,25.308,1.043,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,136,25.98,25.331,0.945,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,138.5,26.005,25.354,0.77,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,141,26.03,25.377,0.845,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,143.5,26.055,25.4,0.74,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,146,26.08,25.424,0.827,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,148.5,26.105,25.447,0.492,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
318-U1357A-3H-6-A,318,U1357,A,3,H,6,A,151,26.13,25.47,0.764,2/3/10 16:54,GRA1,WRMSL,SECT2109921,16822421,
