HOLE:	763B
LEG:	122
TOP:	334.061005
BOTTOM:	574.853027
DEPTH	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
371.3990	4.5227	4.2269	0.8049	0.0334	0.0870	10.3139	2.6906	1.7937	0.4484	0.8969
371.5514	4.9644	4.7391	0.9060	0.0254	0.0969	8.8832	4.2301	0.4230	0.4230	0.0000
371.7038	5.2236	4.8800	0.9352	0.0388	0.0993	13.0548	5.6571	0.8703	0.0000	0.0000
371.8562	5.8461	5.4279	1.0049	0.0472	0.1175	14.3433	2.6894	1.3447	0.0000	0.4482
372.0086	5.8324	5.3594	0.9691	0.0534	0.1206	14.3319	5.5479	0.4623	0.0000	0.0000
372.1610	5.0795	4.7095	0.8318	0.0418	0.1098	13.3652	4.7733	0.4773	0.0000	1.4320
372.3134	5.1463	4.7634	0.8304	0.0433	0.1133	6.9380	2.3127	0.9251	0.4625	0.9251
372.4658	5.1072	4.8382	0.8034	0.0304	0.1229	15.6590	4.3497	1.3049	0.0000	0.0000
372.6182	5.6260	5.5571	0.9087	0.0078	0.1440	12.6252	4.7889	1.7414	0.4354	0.0000
372.7706	5.4304	5.9853	0.9273	-0.0627	0.1653	8.6994	6.9595	0.8699	0.4350	0.0000
372.9230	4.6473	5.5729	0.8256	-0.1046	0.1613	15.2193	3.1334	2.2381	0.0000	0.0000
373.0754	4.8014	6.3893	0.8755	-0.1794	0.1990	9.6998	2.3095	0.0000	0.0000	0.4619
373.2278	4.3177	5.9945	0.7837	-0.1894	0.1942	13.3949	6.0046	0.9238	0.0000	0.0000
373.3802	5.1769	7.4111	0.9713	-0.2524	0.2396	10.6285	4.6211	0.4621	0.0000	0.0000
373.5326	5.1571	7.4855	0.9913	-0.2630	0.2400	13.0492	5.2197	3.0448	0.4350	0.4350
373.6850	5.3080	7.4166	0.9717	-0.2382	0.2399	15.2398	4.0341	0.8965	0.0000	0.0000
373.8374	4.7856	6.3341	0.8099	-0.1749	0.2088	10.1617	6.0046	0.9238	0.0000	0.0000
373.9898	4.6390	5.8438	0.7555	-0.1361	0.1910	9.8522	4.9261	0.4478	0.0000	0.4478
374.1422	5.0761	6.3227	0.8261	-0.1408	0.2049	11.0957	3.6986	2.3116	0.0000	0.0000
374.2946	5.6063	7.1753	0.9502	-0.1773	0.2300	14.7874	4.1590	0.9242	0.0000	0.9242
374.4470	5.7743	7.1547	0.9325	-0.1560	0.2323	12.4827	5.5479	2.7739	0.0000	0.9246
374.5994	5.2885	6.4739	0.8292	-0.1339	0.2131	12.1898	3.9182	2.6121	0.0000	0.4354
374.7518	4.8827	5.5183	0.6773	-0.0718	0.1875	9.3023	5.4968	1.2685	0.0000	0.0000
374.9042	5.4611	5.8006	0.6688	-0.0384	0.2056	9.7087	6.0102	0.9246	0.0000	0.0000
375.0566	5.7897	6.0664	0.6903	-0.0313	0.2168	17.3989	5.6546	0.8699	0.0000	0.8699
375.2090	6.5225	6.9689	0.7951	-0.0504	0.2487	15.6810	2.6882	0.8961	0.0000	0.0000
375.3614	9.3464	10.4033	1.1829	-0.1194	0.3720	16.5696	4.9261	1.7913	0.4478	0.4478
375.5138	14.1424	15.9044	1.8048	-0.1991	0.5695	32.7793	13.8504	5.5402	0.9234	1.8467
375.6662	20.0876	22.4846	2.5259	-0.2708	0.8101	43.8394	16.1514	5.9991	0.9229	2.3073
375.8186	21.9687	24.5319	2.7167	-0.2896	0.8917	56.7605	21.2275	7.8449	0.9229	0.0000
375.9710	21.7147	23.5012	2.5451	-0.2018	0.8656	51.0524	19.7044	2.6870	0.0000	1.3435
376.1234	19.1498	19.8592	2.0819	-0.0801	0.7450	45.7275	15.7044	4.1570	0.9238	0.0000
376.2758	16.4689	16.3241	1.6788	0.0164	0.6188	40.0174	13.4841	5.6546	0.0000	0.0000
376.4282	16.3214	16.6378	1.7408	-0.0357	0.6248	30.0231	9.6998	6.0046	0.9238	0.0000
376.5806	16.2363	17.2601	1.8606	-0.1157	0.6374	44.3418	18.4757	3.2333	0.4619	0.0000
376.7330	15.9279	17.5527	1.9334	-0.1836	0.6400	36.0444	18.0222	5.0832	0.0000	1.3863
376.8854	14.3477	16.0255	1.7458	-0.1895	0.5882	27.0499	12.6796	3.3812	0.0000	0.8453
377.0378	13.6556	15.6713	1.6688	-0.2277	0.5828	34.8129	12.1845	3.4813	0.0000	0.0000
377.1902	14.6115	16.5273	1.7007	-0.2164	0.6263	31.3043	16.0870	5.2174	0.4348	1.3043
377.3426	14.9631	17.0696	1.7792	-0.2380	0.6424	37.6513	13.4469	3.5858	0.0000	0.0000
377.4950	15.4275	17.5679	1.8811	-0.2418	0.6513	37.6176	10.7479	4.4783	0.0000	0.8957
377.6474	14.8143	17.3210	1.9324	-0.2832	0.6268	37.2197	13.9013	4.4843	0.8969	0.4484
377.7998	15.3567	17.5453	2.0361	-0.2472	0.6193	29.5781	14.3541	3.0448	0.0000	0.0000
377.9522	16.6437	18.7321	2.2555	-0.2359	0.6451	43.0622	11.7442	2.1749	0.0000	0.4350
378.1046	17.8047	20.1510	2.4660	-0.2651	0.6861	42.1923	19.1388	6.0896	0.0000	2.1749
378.2570	18.7564	21.5045	2.5794	-0.3105	0.7425	42.5818	12.9987	1.7929	0.0000	1.3447
378.4094	18.4098	21.2727	2.4794	-0.3234	0.7488	45.2306	13.8827	7.6131	0.4478	1.3435
378.5618	18.7920	21.5361	2.4789	-0.3100	0.7642	48.0592	10.1664	8.3179	0.4621	0.0000
378.7142	21.3555	23.3357	2.7078	-0.2237	0.8238	40.1848	16.1663	5.0808	0.0000	1.8476
378.8666	24.5898	25.7415	2.9929	-0.1301	0.9075	58.7241	21.1238	10.1394	2.1124	1.6899
379.0190	27.6531	27.1433	3.1624	0.0576	0.9556	57.9036	30.8538	7.1851	0.8453	2.1133
379.1714	27.3226	25.9127	3.0203	0.1593	0.9121	55.0582	22.8290	8.9526	0.8953	2.6858
379.3238	26.4966	24.4572	2.8554	0.2304	0.8599	60.5360	18.4843	6.0074	1.3863	0.9242
379.4762	25.1298	23.2959	2.6788	0.2072	0.8272	59.1224	20.3233	4.6189	2.3095	0.9238
379.6286	25.0584	22.8295	2.5201	0.2518	0.8314	49.7535	18.8256	6.7234	0.4482	0.8965
379.7810	26.0665	22.7870	2.3949	0.3705	0.8537	54.0665	22.6433	8.7800	0.0000	0.9242
379.9334	27.3081	22.6550	2.2996	0.5257	0.8648	63.9408	21.3136	10.0043	0.4350	0.0000
380.0858	28.3776	22.8442	2.3365	0.6251	0.8685	54.8542	22.2029	8.2717	0.0000	1.3061
380.2382	28.2824	21.8677	2.2507	0.7247	0.8286	62.8176	23.5566	5.0808	0.4619	1.3857
380.3906	27.4037	21.0631	2.1874	0.7163	0.7943	58.7419	23.5893	6.4755	3.2377	0.4625
380.5430	26.8018	20.7377	2.1392	0.6851	0.7849	51.3490	16.9713	9.1384	0.4352	0.0000
380.6954	28.4319	21.6579	2.1808	0.7653	0.8302	52.4428	25.9973	7.1717	2.6894	1.3447
380.8478	30.7132	23.6328	2.3552	0.7999	0.9108	73.5426	27.3543	7.1749	1.3453	0.8969
381.0002	31.8218	25.3631	2.4958	0.7296	0.9837	59.0678	27.2266	13.3826	0.4615	0.9229
381.1526	31.7974	27.2984	2.7593	0.5083	1.0443	70.9004	21.7486	7.8295	0.4350	0.4350
381.3050	33.2844	29.4762	3.0617	0.4302	1.1114	74.8208	27.7778	8.5125	0.4480	0.0000
381.4574	34.3613	30.7258	3.3145	0.4107	1.1342	71.6204	33.5721	9.4002	0.8953	1.3429
381.6098	35.1106	31.3018	3.4932	0.4303	1.1324	72.9960	28.2132	8.0609	1.7913	1.3435
381.7622	34.5599	31.2789	3.5293	0.3707	1.1240	75.1678	29.0828	11.6331	1.7897	1.7897
381.9146	34.6316	31.7349	3.5568	0.3272	1.1451	76.1308	29.1088	6.7174	0.4478	0.8957
382.0670	34.7732	32.9069	3.6994	0.2108	1.1851	76.6129	29.5699	6.7204	0.4480	2.2401
382.2194	38.8648	37.6097	4.2945	0.1418	1.3414	80.6090	31.3480	8.9566	0.4478	2.6870
382.3718	43.1266	42.4626	4.8997	0.0750	1.5044	104.3907	40.7706	10.7527	1.7921	0.4480
382.5242	48.1172	47.3456	5.5254	0.0872	1.6651	99.4178	45.6785	12.9870	0.4478	3.5826
382.6766	47.3965	46.3005	5.4894	0.1238	1.6113	112.0072	46.5950	16.1290	0.8961	3.1362
382.8290	48.3031	46.7975	5.7309	0.1701	1.5925	98.5663	37.6344	11.2007	1.3441	2.6882
382.9814	48.3170	46.4963	5.8672	0.2057	1.5480	110.9057	45.2865	10.6285	1.3863	2.7726
383.1338	49.7862	48.1449	6.1790	0.1854	1.5824	116.9355	38.0824	17.0251	1.3441	2.6882
383.2862	51.4788	49.8190	6.5095	0.1875	1.6146	113.6784	35.5823	12.0148	1.8484	2.3105
383.4386	52.3787	51.3669	6.7480	0.1143	1.6576	126.6759	42.5335	15.2566	0.0000	2.3116
383.5910	55.9788	54.7029	7.1665	0.1441	1.7691	122.8149	45.7194	13.8951	2.6894	1.3447
383.7434	58.4724	57.6128	7.5225	0.0971	1.8682	138.8889	42.1147	16.5771	1.7921	3.5842
383.8958	57.4618	57.3573	7.4927	0.0118	1.8592	142.9852	52.4428	12.9987	3.1376	3.1376
384.0482	54.0794	54.3071	7.1790	-0.0257	1.7436	119.6858	42.5139	13.4011	0.9242	1.3863
384.2006	48.5938	48.4304	6.4507	0.0185	1.5453	120.5543	33.2563	11.5473	2.3095	2.3095
384.3530	48.0307	46.5967	6.2825	0.1620	1.4718	108.0233	37.2030	10.3093	2.2411	2.2411
384.5054	44.6837	43.1324	5.8739	0.1753	1.3508	115.0918	39.4089	13.4348	1.7913	2.6870
384.6578	39.4900	37.3771	5.1485	0.2387	1.1590	86.3343	29.5476	12.9271	3.6934	2.7701
384.8102	33.7537	31.3422	4.3534	0.2724	0.9648	65.8307	25.9740	8.9566	1.3435	1.7913
384.9626	31.9964	28.9280	4.0679	0.3467	0.8806	66.0508	35.5658	5.0808	1.3857	2.7714
385.1150	32.7621	29.9654	4.2497	0.3159	0.9051	81.5047	23.2871	8.9566	0.0000	0.8957
385.2674	33.1357	30.1609	4.3064	0.3361	0.9052	73.8689	27.7008	8.7719	0.9234	0.4617
385.4198	33.2251	30.6279	4.3259	0.2934	0.9286	74.3062	24.6195	9.4002	0.4476	4.4763
385.5722	33.7865	30.6563	4.3250	0.3536	0.9304	79.9076	26.3279	8.3141	0.4619	0.9238
385.7246	34.7196	31.5100	4.4370	0.3626	0.9580	79.0203	24.0296	7.3937	2.7726	1.8484
385.8770	33.8495	30.3842	4.2540	0.3915	0.9286	83.4081	28.2511	8.0717	0.0000	1.7937
386.0294	33.2453	29.7155	4.0992	0.3988	0.9203	68.4551	21.2766	9.7132	2.7752	2.7752
386.1818	32.6358	28.8454	3.8695	0.4282	0.9150	66.3975	29.1611	7.6267	1.7945	2.6918
386.3342	32.6508	28.6770	3.8032	0.4489	0.9183	76.2829	26.8146	8.7841	2.3116	0.4623
386.4866	32.8321	29.1731	3.7677	0.4134	0.9542	69.4756	27.3420	7.1717	0.4482	1.7929
386.6390	31.3324	27.6080	3.5566	0.4208	0.9048	71.2303	28.6772	10.1758	0.9251	2.3127
386.7914	29.6191	25.9906	3.3543	0.4099	0.8506	68.1309	22.4115	8.0681	0.8965	0.8965
386.9438	29.5054	24.0852	3.1004	0.6123	0.7898	55.4785	22.6537	7.8595	0.9246	0.9246
387.0962	29.9900	23.5109	2.9680	0.7320	0.7825	69.7460	22.6328	11.0855	1.3857	1.3857
387.2486	33.5558	25.4196	3.0615	0.9192	0.8752	64.8855	31.0115	3.8168	1.4313	0.4771
387.4010	33.2472	25.2785	3.0008	0.9002	0.8790	83.7095	25.0308	9.0275	1.2310	1.6414
387.5534	33.0721	24.6368	2.8478	0.9530	0.8719	63.7669	28.2939	9.2905	0.4223	0.0000
387.7058	30.4996	22.4294	2.5790	0.9117	0.7964	64.3478	26.0870	6.0870	1.3043	1.3043
387.8582	30.0877	22.5390	2.5315	0.8528	0.8122	60.8431	24.7718	8.2573	1.3038	0.4346
388.0106	30.3650	23.3342	2.5861	0.7943	0.8477	72.5173	21.7090	4.1570	0.0000	1.3857
388.1630	31.5655	23.9632	2.5693	0.8589	0.8877	68.1602	22.8789	9.5329	0.9533	1.9066
388.3154	34.1219	25.3309	2.6602	0.9931	0.9494	69.3823	29.5434	5.8192	1.7905	0.8953
388.4678	34.6892	25.4136	2.6496	1.0479	0.9563	75.2887	35.1039	10.6236	0.9238	1.8476
388.6202	34.4283	25.4566	2.6844	1.0136	0.9519	64.8236	30.5052	10.0095	2.3832	0.4766
388.7726	31.8797	24.3212	2.6134	0.8539	0.8998	66.7563	25.0896	10.7527	0.4480	0.8961
388.9250	31.0197	24.4641	2.6530	0.7406	0.9003	67.0055	24.4917	7.8558	0.4621	0.4621
389.0774	31.8421	25.3122	2.7721	0.7377	0.9261	63.1155	25.0671	8.5049	1.7905	2.2381
389.2298	32.7821	25.2767	2.7217	0.8479	0.9341	79.0934	22.6642	7.4006	2.3127	0.4625
389.3822	33.4155	24.5654	2.6519	0.9998	0.9064	72.5806	21.9534	8.9606	0.8961	3.5842
389.5346	32.0351	22.6444	2.4345	1.0609	0.8375	64.2329	30.0370	8.7800	0.4621	0.4621
389.6870	30.8503	21.1286	2.3048	1.0983	0.7749	63.6486	25.1008	5.3788	0.4482	0.4482
389.8394	28.3492	19.5566	2.1011	0.9933	0.7236	60.9982	23.5675	7.8558	0.4621	0.4621
389.9918	27.5972	19.3816	2.0533	0.9281	0.7229	47.5970	24.0296	6.0074	0.4621	1.3863
390.1442	24.8475	18.4450	1.9638	0.7233	0.6860	59.1224	21.7090	7.3903	1.3857	0.9238
390.2966	24.5371	18.8315	2.0505	0.6446	0.6914	41.5896	20.3327	6.9316	0.0000	1.3863
390.4490	24.3386	19.3862	2.1753	0.5595	0.6990	54.0166	19.8523	2.7701	0.4617	1.8467
390.6014	28.1454	22.3934	2.4743	0.6498	0.8150	60.9982	17.0980	9.2421	1.3863	0.9242
390.7538	30.2528	24.7798	2.7076	0.6183	0.9079	65.5889	29.5612	10.6236	1.8476	0.0000
390.9062	32.6116	26.6863	2.8028	0.6694	1.0001	67.8670	24.9307	6.4635	1.3850	0.0000
391.0586	33.6468	27.8287	2.9236	0.6573	1.0428	68.3287	34.1644	6.9252	3.2318	0.9234
391.2110	34.9555	28.8049	3.0346	0.6948	1.0777	72.9792	31.8707	11.0855	1.3857	1.8476
391.3634	33.6210	28.1757	3.0789	0.6152	1.0323	78.5219	23.5566	7.8522	0.9238	1.8476
391.5158	31.6895	26.5347	2.8983	0.5824	0.9724	63.3937	24.7855	10.4862	0.9533	0.4766
391.6682	29.9314	25.2170	2.7746	0.5326	0.9201	71.1645	20.3327	6.4695	0.0000	1.3863
391.8206	28.7448	24.3408	2.6506	0.4975	0.8936	59.5843	24.9423	8.3141	0.9238	2.7714
391.9730	27.1888	23.3516	2.5334	0.4335	0.8592	57.3278	21.2668	9.2464	0.9246	0.4623
392.1254	27.0463	23.3905	2.5389	0.4130	0.8603	54.0665	21.2569	7.3937	0.4621	0.9242
392.2778	26.9057	23.9855	2.6460	0.3299	0.8738	58.2794	25.9019	8.7882	0.4625	0.9251
392.4302	25.9727	24.1331	2.7577	0.2078	0.8603	61.5171	19.8890	5.5504	0.4625	0.9251
392.5826	24.6935	24.6845	2.8449	0.0010	0.8752	53.1915	16.1887	5.0879	0.4625	0.9251
392.7350	25.6257	27.2338	3.1292	-0.1817	0.9675	57.8168	18.0389	6.9380	0.9251	1.8501
392.8874	28.5553	31.4078	3.5075	-0.3223	1.1358	58.2524	31.4378	9.7087	0.9246	1.3870
393.0398	29.3940	32.9194	3.6696	-0.3983	1.1918	73.0129	26.8022	6.0074	0.9242	1.3863
393.1922	29.7934	33.5873	3.7240	-0.4286	1.2199	61.4887	23.5784	9.2464	0.4623	0.0000
393.3446	28.5201	31.9061	3.5371	-0.3825	1.1589	70.2728	24.9653	6.9348	0.9246	2.3116
393.4970	28.9577	32.0478	3.5732	-0.3491	1.1601	58.2960	27.8027	8.5202	0.0000	1.3453
393.6494	26.3427	28.5907	3.2079	-0.2540	1.0309	66.5127	21.2471	10.1617	0.9238	1.3857
393.8018	23.2896	25.4476	2.9312	-0.2438	0.9026	52.6802	16.1738	6.0074	1.3863	2.3105
393.9542	20.1146	22.1882	2.5899	-0.2343	0.7802	40.2033	17.0980	6.0074	0.4621	0.9242
394.1066	19.7145	22.6835	2.7107	-0.3354	0.7852	44.7628	18.3527	2.6858	0.4476	0.8953
394.2590	20.1438	23.9347	2.8973	-0.4283	0.8212	48.4988	18.4757	7.3903	0.4619	0.4619
394.4114	19.5844	23.5157	2.8954	-0.4441	0.7971	43.4180	16.6282	6.9284	0.4619	1.3857
394.5638	19.2868	22.7869	2.8328	-0.3954	0.7671	40.1662	13.3887	7.8486	0.0000	0.0000
394.7162	18.0438	20.7605	2.6407	-0.3069	0.6870	48.9381	15.2355	5.0785	0.4617	1.3850
394.8686	17.3229	19.5326	2.4908	-0.2496	0.6452	42.9363	8.3102	3.6934	0.0000	0.4617
395.0210	16.7959	18.5187	2.3976	-0.1946	0.6045	38.3372	9.2379	4.1570	0.9238	0.4619
395.1734	18.7189	20.1481	2.6125	-0.1615	0.6570	45.2509	14.3369	3.5842	0.8961	1.7921
395.3258	21.6342	22.7395	2.9214	-0.1249	0.7468	46.6513	18.4757	7.3903	1.3857	0.4619
395.4782	21.8930	22.3594	2.8262	-0.0527	0.7435	53.5797	19.8614	6.9284	0.0000	1.3857
395.6306	22.4349	22.2625	2.7767	0.0195	0.7476	44.3828	16.1812	5.0855	0.0000	1.8493
395.7830	23.4502	22.6390	2.8610	0.0916	0.7529	52.2181	18.0222	6.4695	0.4621	2.3105
395.9354	24.8727	23.6989	3.0261	0.1326	0.7820	55.9408	24.9653	8.3218	0.4623	2.3116
396.0878	26.1950	24.4985	3.1985	0.1917	0.7945	55.6054	18.3857	4.4843	1.7937	1.3453
396.2402	27.4433	24.8909	3.2705	0.2883	0.8031	56.8392	23.1054	8.7800	2.3105	0.9242
396.3926	29.9199	26.4563	3.5366	0.3913	0.8417	69.7782	24.4917	6.4695	1.3863	0.9242
396.5450	28.8514	25.3609	3.3646	0.3943	0.8119	68.7904	24.9307	8.3102	0.4617	1.3850
396.6974	28.3725	25.3032	3.3606	0.3467	0.8093	51.0496	17.6527	8.1107	1.9084	1.4313
396.8498	27.2873	24.8185	3.2657	0.2789	0.7998	59.1224	25.8661	10.1617	1.3857	1.3857
397.0022	28.6961	25.8163	3.4049	0.3253	0.8304	59.5568	27.2392	6.4635	0.0000	0.9234
397.1546	28.1798	24.2489	3.1783	0.4441	0.7839	66.5127	22.1709	4.1570	0.9238	0.0000
397.3070	27.2039	21.7967	2.8339	0.6109	0.7092	59.0678	22.1504	5.9991	1.8459	1.8459
397.4594	26.2777	19.5127	2.4983	0.7643	0.6425	54.4532	18.4587	6.4605	0.9229	0.9229
397.6118	25.9870	18.5429	2.3426	0.8410	0.6168	54.4783	21.2373	6.0018	0.4617	0.9234
397.7642	25.3350	18.2197	2.2612	0.8038	0.6141	56.2172	21.9152	7.1463	1.4293	1.4293
397.9166	24.3522	18.3117	2.2722	0.6824	0.6173	51.7321	17.0901	7.3903	0.9238	0.4619
398.0690	24.7043	19.0324	2.3546	0.6408	0.6430	51.2702	18.4757	3.6951	0.9238	1.3857
398.2214	27.7402	21.8459	2.6949	0.6659	0.7395	60.5081	23.5566	8.7760	0.0000	0.9238
398.3738	29.0018	22.5703	2.8088	0.7266	0.7592	73.9030	25.4042	6.9284	0.9238	2.7714
398.5262	27.9658	21.2212	2.7096	0.7620	0.7002	58.1717	22.1607	6.9252	1.3850	0.4617
398.6786	26.9872	20.2325	2.6799	0.7631	0.6486	52.4559	21.4592	6.6762	0.9537	0.9537
398.8310	27.0489	20.2488	2.6734	0.7682	0.6508	63.8003	26.3523	6.4725	0.9246	0.4623
398.9834	25.7160	19.6420	2.5764	0.6862	0.6346	56.5022	20.6278	8.0717	2.6906	1.3453
399.1358	25.6228	19.6967	2.6419	0.6695	0.6249	50.3930	14.7943	3.6986	0.0000	0.9246
399.2882	25.9884	20.1556	2.7485	0.6589	0.6305	66.7563	22.4014	5.8244	0.8961	1.3441
399.4406	26.4573	20.6973	2.8683	0.6507	0.6384	63.7413	21.7090	6.0046	0.4619	0.4619
399.5930	24.4367	18.4292	2.5439	0.6787	0.5704	48.6409	16.6905	5.2456	0.9537	2.3844
399.7454	25.1603	17.9466	2.5068	0.8150	0.5496	53.1423	12.9390	8.3179	0.9242	0.0000
399.8978	28.3967	18.9090	2.6259	1.0719	0.5821	66.5742	22.1914	6.9348	0.4623	1.3870
400.0502	31.2130	20.1142	2.7564	1.2539	0.6265	64.6950	28.1885	5.0832	2.3105	2.3105
400.2026	31.1562	19.5771	2.6705	1.3081	0.6122	63.7413	28.6374	6.4665	2.3095	0.9238
400.3550	31.7771	20.1139	2.7504	1.3176	0.6277	60.9418	23.0840	9.6953	0.4617	1.3850
400.5074	31.2449	20.1637	2.7580	1.2519	0.6291	75.2887	24.9423	6.9284	1.3857	0.9238
400.6598	31.5130	21.0409	2.8165	1.1831	0.6686	64.6651	24.9423	5.5427	1.3857	1.3857
400.8122	30.7904	21.4873	2.7717	1.0510	0.7035	62.7240	25.5376	6.2724	1.3441	3.5842
400.9646	31.3950	22.7210	2.8980	0.9799	0.7504	65.1270	29.5612	8.3141	0.4619	0.4619
401.1170	31.7317	23.3606	2.9279	0.9457	0.7817	66.5434	30.0370	4.6211	0.9242	1.3863
401.2694	32.2907	23.8730	3.0233	0.9510	0.7927	65.8083	27.6586	5.7225	2.8612	0.4769
401.4218	33.2488	24.2406	3.0295	1.0177	0.8129	73.9713	23.5784	8.7841	0.4623	0.4623
401.5742	33.7532	24.8903	3.0849	1.0013	0.8398	67.0365	31.9001	7.8595	1.8493	1.8493
401.7266	33.3589	25.1967	3.0106	0.9221	0.8723	75.8206	19.8798	10.1711	1.8493	0.0000
401.8790	32.8347	25.5500	2.9555	0.8230	0.9037	65.6496	30.5132	6.9348	1.3870	1.8493
402.0314	32.3335	25.5970	2.8982	0.7610	0.9178	72.6516	28.6904	6.0157	0.4627	0.9255
402.1838	32.2110	25.8849	2.8564	0.7147	0.9428	67.9297	26.3401	7.3937	0.9242	0.9242
402.3362	33.1634	26.1521	2.7215	0.7921	0.9851	67.0365	25.4276	11.5580	0.0000	1.3870
402.4886	32.7981	25.4494	2.5966	0.8302	0.9688	78.2816	28.1623	9.5465	0.0000	1.4320
402.6410	32.4331	25.0859	2.5115	0.8300	0.9645	63.3380	27.2769	6.4725	0.9246	1.8493
402.7934	31.6771	26.6077	2.7574	0.5727	1.0045	64.5450	24.2044	10.7575	0.8965	1.3447
402.9458	33.0762	28.7299	3.0195	0.4910	1.0763	70.7024	32.3475	7.3937	1.3863	1.8484
403.0982	33.5545	29.4318	3.1605	0.4658	1.0893	73.4382	29.0892	10.4912	0.9537	0.4769
403.2506	32.2369	28.1212	3.1119	0.4650	1.0226	76.2477	21.7190	6.4695	0.4621	1.8484
403.4030	31.4984	28.2532	3.1671	0.3666	1.0193	64.5450	25.1008	7.6199	0.8965	0.4482
403.5554	30.2250	27.6753	3.1851	0.2881	0.9821	66.2852	26.7048	12.8755	0.9537	0.9537
403.7078	31.7035	28.6356	3.3567	0.3466	1.0041	60.0462	25.4042	6.4665	0.4619	0.9238
403.8602	31.9858	28.1284	3.3749	0.4358	0.9710	74.8543	25.5491	10.3093	0.4482	0.8965
404.0126	35.6253	30.2984	3.6732	0.6018	1.0384	66.5127	32.7945	7.8522	1.8476	0.0000
404.1650	37.4529	30.5675	3.6847	0.7779	1.0518	87.2979	28.6374	7.3903	1.8476	3.2333
404.3174	40.3290	32.0555	3.9070	0.9347	1.0945	79.4824	32.8096	15.2495	0.0000	1.8484
404.4698	41.2067	32.4154	3.9882	0.9932	1.0994	89.1977	34.5137	9.8610	0.8965	2.6894
404.6222	41.3649	33.1198	4.2115	0.9315	1.0963	92.4642	32.8248	8.3218	3.6986	1.3870
404.7746	39.3693	32.1414	4.1391	0.8166	1.0537	85.5294	35.1364	9.2464	1.8493	1.8493
404.9270	38.0241	31.7100	4.1925	0.7133	1.0180	74.4337	33.2871	8.7841	0.4623	2.3116
405.0794	38.9013	32.8356	4.4448	0.6853	1.0336	79.5192	31.4378	10.6334	1.8493	2.3116
405.2318	41.0502	34.5010	4.7503	0.7399	1.0702	91.4798	36.3229	9.8655	2.6906	2.6906
405.3842	41.9518	35.0595	4.8793	0.7786	1.0773	93.7644	34.6420	9.2379	2.3095	1.3857
405.5366	40.0184	33.8157	4.7330	0.7007	1.0338	90.1718	34.8282	8.5878	0.4771	1.4313
405.6890	38.4171	33.3407	4.6303	0.5735	1.0264	87.2576	28.1625	8.3102	0.9234	0.9234
405.8414	37.9791	33.1866	4.6391	0.5414	1.0157	84.9492	29.5476	11.5420	2.3084	0.4617
405.9938	33.0101	28.0563	3.9350	0.5596	0.8561	90.9931	34.6420	4.6189	0.9238	3.2333
406.1462	29.5779	24.4699	3.4807	0.5771	0.7370	53.6292	14.3319	4.6232	0.9246	1.3870
406.2986	24.5099	20.1776	2.8187	0.4894	0.6179	62.3557	22.6328	6.0046	0.4619	1.8476
406.4510	25.7302	21.2657	2.8738	0.5044	0.6704	56.8129	18.9376	5.5427	0.0000	1.8476
406.6034	24.7511	20.5996	2.7201	0.4690	0.6620	59.1224	21.2471	5.0808	1.3857	1.8476
406.7558	25.5210	21.4513	2.7549	0.4598	0.7047	58.6605	15.7044	8.3141	0.9238	1.3857
406.9082	26.6016	23.2283	2.9346	0.3811	0.7727	60.9700	24.4804	6.4665	0.9238	0.0000
407.0606	25.7839	23.1492	2.9084	0.2976	0.7732	69.2521	22.6223	8.3102	0.4617	1.3850
407.2130	25.6293	23.3115	2.9587	0.2618	0.7728	53.6044	16.1738	6.4695	0.9242	0.9242
407.3654	23.6681	22.2113	2.9274	0.1646	0.7149	65.6192	18.0222	6.9316	0.0000	0.9242
407.5178	26.3608	24.5630	3.2475	0.2031	0.7886	58.1717	15.6971	5.5402	1.3850	1.8467
407.6702	27.9619	26.8572	3.5883	0.1248	0.8548	71.5308	24.7973	6.1993	2.3844	1.4306
407.8226	26.9735	25.6260	3.3743	0.1522	0.8254	69.3161	30.0370	8.7800	0.9242	0.4621
407.9750	26.4120	24.6792	3.2176	0.1958	0.8012	48.0814	17.1059	5.0855	0.4623	0.4623
408.1274	26.9196	23.7676	3.0526	0.3561	0.7808	62.3557	27.7136	8.3141	0.4619	0.0000
408.2798	29.7065	25.2756	3.2374	0.5006	0.8320	71.1316	25.8661	10.6236	0.4619	2.7714
408.4322	29.0507	25.0017	3.2649	0.4574	0.8107	61.9224	23.5675	8.3179	1.3863	1.3863
408.5846	25.8766	22.3027	2.9864	0.4038	0.7085	56.3510	26.3279	5.5427	0.9238	0.9238
408.7370	26.3151	23.2286	3.2191	0.3487	0.7165	56.3771	12.4769	5.5453	0.0000	1.8484
408.8894	26.4050	22.5184	3.2155	0.4391	0.6758	67.9297	24.4917	4.6211	1.3863	0.4621
409.0418	28.3608	23.6197	3.4115	0.5356	0.7012	60.0358	17.4731	4.0323	1.3441	2.6882
409.1942	26.7539	21.9164	3.1653	0.5465	0.6507	59.6118	26.8022	4.6211	0.4621	0.0000
409.3466	27.0426	22.3084	3.2220	0.5348	0.6623	54.0665	20.7948	3.2348	0.0000	3.2348
409.4990	26.3866	22.0338	3.1811	0.4917	0.6544	58.1717	21.2373	7.8486	1.3850	0.9234
